SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.4397626981355603,-0.9585589749273634,-1.5356944968964306,-0.9309666115620217,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.4397626981355603,1.5642504945948519,0.8734217613387102,1.8784267449380183,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
-0.4397626981355603,-1.1620113515017356,-0.2844868136774881,-0.9092512819013795,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.4397626981355603,1.2794171673907309,-0.5060721956590052,0.39597163876175967,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
-0.4397626981355603,1.5235600192799776,0.5035574395349751,1.4443614331658499,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
-0.4397626981355603,-0.14474946862987462,-0.6676795795101869,-0.4673333559691004,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
-0.4397626981355603,-1.1213208761868612,0.6185152692847844,-0.8350682062323981,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.4397626981355603,-1.0806304008719867,-1.5157018308529855,-0.9559721426863974,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2.273953666920022,1.4014885933353542,1.399895300482766,2.120980396844463,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
-0.4397626981355603,1.3201076427056053,1.4332164105551743,2.1106272295719144,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
-0.4397626981355603,1.2794171673907309,-1.3407660029728405,-0.3478332388062943,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
2.273953666920022,1.6049409699097263,1.6248127934715237,2.42951355543698,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
-0.4397626981355603,0.5876790870378653,0.6751611564078791,0.7894358644714545,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
-0.4397626981355603,0.7911314636122375,1.539843962786882,1.5831201962297106,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
-0.4397626981355603,1.6049409699097263,1.758097233761158,2.7975774258466504,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
-0.4397626981355603,0.1400838585742465,1.1366585309107382,0.5737521911855012,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.4397626981355603,-1.0399399255571125,0.143689450752962,-0.8144934797458504,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,0.7504409882973632,0.6385079353282298,0.8738843687072849,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.4397626981355603,1.0759647908163588,-0.3627914223476484,0.3546467083772651,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
-0.4397626981355603,-1.2433923021314846,0.17534450532175025,-0.9543051072781056,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
-0.4397626981355603,-0.5923446970934935,-0.9942264582197909,-0.7459695505944909,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,0.09939338325937205,-1.3191072814257747,-0.6573753925143561,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
2.273953666920022,-0.02267804268525128,0.9483942590016295,0.29088260401010696,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-0.4397626981355603,0.7097505129824887,-1.482380720780577,-0.5440169847505194,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.4397626981355603,-1.2433923021314846,0.5052234950385954,-0.9483169406141103,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.4397626981355603,0.46560766109324203,1.0350291451898916,0.9021142972661198,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.4397626981355603,1.116655266131233,-1.3690889465343876,-0.35154019912210077,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
2.273953666920022,1.5642504945948519,0.5218840500747998,1.4776363373024097,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
-0.4397626981355603,1.6049409699097263,0.6451721573427116,1.662085031359318,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.4397626981355603,0.09939338325937205,0.2353225034520856,0.08221802718011881,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
-0.4397626981355603,-1.284082777446359,0.5635354376653104,-0.9764371957908208,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2.273953666920022,-0.14474946862987462,-0.44776025303229017,-0.37979206235736046,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,0.6283695623527398,0.02040134348505061,0.34521479751456197,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
-0.4397626981355603,-0.18543994394474905,-0.3544611448295462,-0.34706552513142314,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
-0.4397626981355603,0.3435362351486187,0.7817887086395866,0.5866717155997622,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.4397626981355603,1.4421790686502287,0.3586106107199975,1.3100334747398175,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False
-0.4397626981355603,-0.3482018452042468,0.5068895505422157,-0.19576012715252492,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,0.7911314636122375,0.6768272119114994,0.8909276122894254,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2.273953666920022,-0.9992494502422379,0.6718290454006384,-0.7071671079988587,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.4397626981355603,-0.38889232051912126,-1.5123697198457446,-0.8207229278505194,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.4397626981355603,1.5642504945948519,-1.3707550020380082,-0.2826214457950933,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.4397626981355603,-1.1620113515017356,-0.4727510855865966,-0.9072990956995641,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.4397626981355603,-0.5923446970934935,-1.4857128317878177,-0.8557745407774953,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.4397626981355603,-0.8771780242976146,-0.004589489069255831,-0.706509067706112,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
-0.4397626981355603,-0.7551065983529912,0.3802693322670633,-0.5221261776784782,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-0.4397626981355603,0.09939338325937205,0.13202706222761917,0.0587698580819102,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
-0.4397626981355603,-0.10405899331500017,1.4148898000153498,0.4100756357029646,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
-0.4397626981355603,1.6049409699097263,0.017069232477809466,1.0966090731256282,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.4397626981355603,-0.6737256477232424,-0.5194006396879686,-0.6618720011814587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.4397626981355603,-1.1213208761868612,0.5035574395349751,-0.8434911219795562,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,-0.7957970736678657,0.04539217603935705,-0.6475047881231552,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.4397626981355603,-0.3482018452042468,0.4452454969082601,-0.20852610883181144,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False
-0.4397626981355603,-1.284082777446359,0.48523082899515,-0.9774681255827906,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.4397626981355603,-0.14474946862987462,-0.23450514856887528,-0.2514742052717481,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
-0.4397626981355603,-1.0806304008719867,-1.4807146652769563,-0.9612364650283712,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.4397626981355603,-1.1620113515017356,0.29530050158242144,-0.8891810529726043,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,-1.2433923021314846,-1.5123697198457446,-0.9987008923620851,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
-0.4397626981355603,-1.0806304008719867,0.5068895505422157,-0.7959367434903926,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True
-0.4397626981355603,-0.9585589749273634,0.3602766662236178,-0.7283340707488785,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2.273953666920022,1.5642504945948519,0.5885262702196169,1.5457215729252713,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
-0.4397626981355603,-1.20270182681661,-1.5023733868240219,-0.9868122977397941,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.4397626981355603,-0.9992494502422379,-1.3174412259221544,-0.9179812831184863,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.273953666920022,-0.47027327114887013,0.22199405942312248,-0.3556419836135555,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
-0.4397626981355603,1.2387266920758564,1.1616493634650447,1.6798740539399049,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False
-0.4397626981355603,-1.0399399255571125,-1.3324357254547383,-0.9452899552674755,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
-0.4397626981355603,-1.0806304008719867,1.4948604641891305,-0.7187047477983514,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.4397626981355603,1.6049409699097263,1.6464715150185896,2.5412707318217995,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
-0.4397626981355603,0.6283695623527398,1.3399173023524305,1.1799827782166388,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
2.273953666920022,-0.6330351724083679,1.2249594726026207,-0.2435996564352122,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.4397626981355603,0.2214648092039954,0.13202706222761917,0.15868230919728873,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
-0.4397626981355603,-0.9992494502422379,-0.3094776462317946,-0.8163798619183911,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.4397626981355603,1.5642504945948519,-0.12121337432268613,0.878534520109362,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.4397626981355603,1.4828695439651032,-1.4957091648095404,-0.4256355360853826,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.4397626981355603,1.5642504945948519,0.6051868252558212,1.6750922944792788,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
2.273953666920022,-1.284082777446359,0.4469115524118804,-0.9779726231405631,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.4397626981355603,-0.3482018452042468,-1.4873788872914382,-0.8005868948924695,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
2.273953666920022,-1.20270182681661,-1.1425053980420092,-0.9760423716151726,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.273953666920022,-0.3482018452042468,1.3065961922800218,0.05534804855962733,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.4397626981355603,-0.06336851800012572,-0.16952898392767843,-0.20133153496444725,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False
-0.4397626981355603,-0.3075113698893724,0.46523816295170506,-0.1779930392483632,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
-0.4397626981355603,-0.8771780242976146,-0.12621154083354735,-0.6921637893242332,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
-0.4397626981355603,-0.3075113698893724,-0.8975952390098061,-0.5866799303969323,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
-0.4397626981355603,1.4828695439651032,-1.5306963303855692,-0.455751846816758,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
2.273953666920022,1.116655266131233,0.5302143275929019,1.1192675938725407,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,-1.0399399255571125,0.7151464884947695,-0.7568491501012368,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.4397626981355603,-1.2433923021314846,0.5235501055784201,-0.9424384473322397,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.273953666920022,1.4828695439651032,1.5065228527144734,2.2635777282826792,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
2.273953666920022,-1.284082777446359,-0.6243621364160559,-0.9920766200817679,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.4397626981355603,1.2387266920758564,1.4565411876058605,2.0021821893272533,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
-0.4397626981355603,0.5062981364081165,0.36360877723085894,0.42380674314494643,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2.273953666920022,-1.284082777446359,0.34361611118741353,-0.9793325730789063,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,-0.9585589749273634,0.18200872733623205,-0.7500932697623703,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4397626981355603,1.3201076427056053,0.2469848919774289,1.0292257471483632,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
2.273953666920022,1.3607981180204798,1.3182585808053646,1.979260452463242,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False
-0.4397626981355603,-0.2668208945744979,0.28197205755345783,-0.17636987319292127,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
-0.4397626981355603,1.4014885933353542,0.8167758742156156,1.6366846760592946,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.4397626981355603,0.831821938927112,1.1116676983564318,1.2466641945483075,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
-0.4397626981355603,-1.284082777446359,-0.6710116905174278,-0.9926907910216648,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.273953666920022,1.6049409699097263,1.6631320700547938,2.583319506528315,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.4397626981355603,-0.8364875489827401,1.1699796409831469,-0.5016172552212051,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
